"contig.name";"ssr.no";"ssr.type";"ssr.seq";"ssr.size";"ssr.start";"ssr.end";"MatchID";"contig.length";"geneID";"goTerm";"cellular.components";"biological.processes";"molecular.functions";"keywords"
"AgU014161_v1.1";"1";"p2";"(CT)5";"10";304;313;"AgU014161";660;"CSPG2_BOVIN";"GO:0005578 // GO:0005509 // GO:0030246 // GO:0005540 // GO:0007155";"cell adhesion (GO:0007155);";"calcium ion binding (GO:0005509);carbohydrate binding (GO:0030246);hyaluronic acid binding (GO:0005540);";"proteinaceous extracellular matrix (GO:0005578);";"Alternative splicing;Calcium;Complete proteome;Direct protein sequencing;Disulfide bond;EGF-like domain;Extracellular matrix;Glycoprotein;Hyaluronic acid;Immunoglobulin domain;Lectin;Phosphoprotein;Proteoglycan;Reference proteome;Repeat;Secreted;Signal;Sushi.;"
"AgU014501_v1.1";"1";"p2";"(GA)5";"10";300;309;"AgU014501";647;"NKAP_HUMAN";"GO:0005737 // GO:0005654 // GO:0003682 // GO:0031490 // GO:0044822 // GO:0030851 // GO:0071425 // GO:0000122 // GO:0045892 // GO:0007219 // GO:0046638 // GO:1903955 // GO:0019827 // GO:0033077 // GO:0006351";"granulocyte differentiation (GO:0030851);hematopoietic stem cell proliferation (GO:0071425);negative regulation of transcription from RNA polymerase II promoter (GO:0000122);negative regulation of transcription, DNA-templated (GO:0045892);Notch signaling pathway (GO:0007219);positive regulation of alpha-beta T cell differentiation (GO:0046638);positive regulation of protein targeting to mitochondrion (GO:1903955);stem cell population maintenance (GO:0019827);T cell differentiation in thymus (GO:0033077);transcription, DNA-templated (GO:0006351);";"chromatin binding (GO:0003682);chromatin DNA binding (GO:0031490);poly(A) RNA binding (GO:0044822);";"cytoplasm (GO:0005737);nucleoplasm (GO:0005654);";"Acetylation;Complete proteome;Notch signaling pathway;Nucleus;Phosphoprotein;Polymorphism;Reference proteome;Repressor;Transcription;Transcription regulation.;"
"AgU014501_v1.1";"2";"p3";"(AGA)6";"18";445;462;"AgU014501";647;"NKAP_HUMAN";"GO:0005737 // GO:0005654 // GO:0003682 // GO:0031490 // GO:0044822 // GO:0030851 // GO:0071425 // GO:0000122 // GO:0045892 // GO:0007219 // GO:0046638 // GO:1903955 // GO:0019827 // GO:0033077 // GO:0006351";"granulocyte differentiation (GO:0030851);hematopoietic stem cell proliferation (GO:0071425);negative regulation of transcription from RNA polymerase II promoter (GO:0000122);negative regulation of transcription, DNA-templated (GO:0045892);Notch signaling pathway (GO:0007219);positive regulation of alpha-beta T cell differentiation (GO:0046638);positive regulation of protein targeting to mitochondrion (GO:1903955);stem cell population maintenance (GO:0019827);T cell differentiation in thymus (GO:0033077);transcription, DNA-templated (GO:0006351);";"chromatin binding (GO:0003682);chromatin DNA binding (GO:0031490);poly(A) RNA binding (GO:0044822);";"cytoplasm (GO:0005737);nucleoplasm (GO:0005654);";"Acetylation;Complete proteome;Notch signaling pathway;Nucleus;Phosphoprotein;Polymorphism;Reference proteome;Repressor;Transcription;Transcription regulation.;"
"AgU032052_v1.1";"1";"p2";"(AT)6";"12";1875;1886;"AgU032052";3120;"SKAP2_HUMAN";"GO:0005737 // GO:0005829 // GO:0005654 // GO:0005886 // GO:0005070 // GO:0042113 // GO:0002757 // GO:0009967 // GO:0006461 // GO:0007165";"B cell activation (GO:0042113);immune response-activating signal transduction (GO:0002757);positive regulation of signal transduction (GO:0009967);protein complex assembly (GO:0006461);signal transduction (GO:0007165);";"SH3/SH2 adaptor activity (GO:0005070);";"cytoplasm (GO:0005737);cytosol (GO:0005829);nucleoplasm (GO:0005654);plasma membrane (GO:0005886);";"3D-structure;B-cell activation;Complete proteome;Cytoplasm;Phosphoprotein;Polymorphism;Reference proteome;SH3 domain.;"
"AgU032202_v1.1";"1";"p2";"(AG)5";"10";799;808;"AgU032202";1225;"LEG3_CANLF";"GO:0005737 // GO:0005576 // GO:0005681 // GO:0030246 // GO:0030154 // GO:0045087 // GO:0006397 // GO:0008380";"cell differentiation (GO:0030154);innate immune response (GO:0045087);mRNA processing (GO:0006397);RNA splicing (GO:0008380);";"carbohydrate binding (GO:0030246);";"cytoplasm (GO:0005737);extracellular region (GO:0005576);spliceosomal complex (GO:0005681);";"Acetylation;Complete proteome;Cytoplasm;Differentiation;Direct protein sequencing;Disulfide bond;IgE-binding protein;Immunity;Innate immunity;Lectin;mRNA processing;mRNA splicing;Nucleus;Phosphoprotein;Reference proteome;Repeat;Secreted;Spliceosome.;"
"AgU032055_v1.1";"1";"p2";"(TA)5";"10";524;533;"AgU032055";2840;"TXNIP_HUMAN";"GO:0005737 // GO:0005829 // GO:0005758 // GO:0005634 // GO:0004857 // GO:0031625 // GO:0007049 // GO:0071228 // GO:0045087 // GO:0030216 // GO:0051782 // GO:0000122 // GO:0035872 // GO:0048008 // GO:0043065 // GO:0006606 // GO:0042127 // GO:0051592 // GO:0042493 // GO:0032355 // GO:0009749 // GO:0042542 // GO:0009612 // GO:0032570 // GO:0006351";"cell cycle (GO:0007049);cellular response to tumor cell (GO:0071228);innate immune response (GO:0045087);keratinocyte differentiation (GO:0030216);negative regulation of cell division (GO:0051782);negative regulation of transcription from RNA polymerase II promoter (GO:0000122);nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway (GO:0035872);platelet-derived growth factor receptor signaling pathway (GO:0048008);positive regulation of apoptotic process (GO:0043065);protein import into nucleus (GO:0006606);regulation of cell proliferation (GO:0042127);response to calcium ion (GO:0051592);response to drug (GO:0042493);response to estradiol (GO:0032355);response to glucose (GO:0009749);response to hydrogen peroxide (GO:0042542);response to mechanical stimulus (GO:0009612);response to progesterone (GO:0032570);transcription, DNA-templated (GO:0006351);";"enzyme inhibitor activity (GO:0004857);ubiquitin protein ligase binding (GO:0031625);";"cytoplasm (GO:0005737);cytosol (GO:0005829);mitochondrial intermembrane space (GO:0005758);nucleus (GO:0005634);";"3D-structure;Alternative splicing;Cell cycle;Complete proteome;Cytoplasm;Disulfide bond;Isopeptide bond;Phosphoprotein;Polymorphism;Reference proteome;Transcription;Transcription regulation;Tumor suppressor;Ubl conjugation.;"
"AgU032268_v1.1";"1";"p2";"(AC)21";"42";553;594;"AgU032268";1505;"CD59_PIG";"GO:0031362 // GO:0009986 // GO:0070062 // GO:0005615 // GO:0005925 // GO:0005886 // GO:0001848 // GO:0007166 // GO:0045087 // GO:0030449";"cell surface receptor signaling pathway (GO:0007166);innate immune response (GO:0045087);regulation of complement activation (GO:0030449);";"complement binding (GO:0001848);";"anchored component of external side of plasma membrane (GO:0031362);cell surface (GO:0009986);extracellular exosome (GO:0070062);extracellular space (GO:0005615);focal adhesion (GO:0005925);plasma membrane (GO:0005886);";"Cell membrane;Complete proteome;Direct protein sequencing;Disulfide bond;Glycoprotein;GPI-anchor;Lipoprotein;Membrane;Reference proteome;Signal.;"
"AgU025816_v1.1";"1";"p3";"(GGA)6";"18";126;143;"AgU025816";321;"HS90A_HUMAN";"GO:0005737 // GO:0005829 // GO:0071682 // GO:0070062 // GO:0005576 // GO:0043202 // GO:0042470 // GO:0016020 // GO:0043209 // GO:0005654 // GO:0005634 // GO:0005886 // GO:0032587 // GO:0005524 // GO:0016887 // GO:0051020 // GO:0042802 // GO:0023026 // GO:0030235 // GO:0000166 // GO:0044822 // GO:0042803 // GO:0030911 // GO:0007411 // GO:0034605 // GO:0061684 // GO:0051131 // GO:0038096 // GO:0000086 // GO:0045087 // GO:0006839 // GO:0000278 // GO:0046209 // GO:0006996 // GO:0045429 // GO:0045040 // GO:0042026 // GO:0006898 // GO:1900034 // GO:0050999 // GO:0046677 // GO:0009409 // GO:0009408 // GO:0006986 // GO:0007165 // GO:0044281 // GO:0048010";"axon guidance (GO:0007411);cellular response to heat (GO:0034605);chaperone-mediated autophagy (GO:0061684);chaperone-mediated protein complex assembly (GO:0051131);Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096);G2/M transition of mitotic cell cycle (GO:0000086);innate immune response (GO:0045087);mitochondrial transport (GO:0006839);mitotic cell cycle (GO:0000278);nitric oxide metabolic process (GO:0046209);organelle organization (GO:0006996);positive regulation of nitric oxide biosynthetic process (GO:0045429);protein import into mitochondrial outer membrane (GO:0045040);protein refolding (GO:0042026);receptor-mediated endocytosis (GO:0006898);regulation of cellular response to heat (GO:1900034);regulation of nitric-oxide synthase activity (GO:0050999);response to antibiotic (GO:0046677);response to cold (GO:0009409);response to heat (GO:0009408);response to unfolded protein (GO:0006986);signal transduction (GO:0007165);small molecule metabolic process (GO:0044281);vascular endothelial growth factor receptor signaling pathway (GO:0048010);";"ATP binding (GO:0005524);ATPase activity (GO:0016887);GTPase binding (GO:0051020);identical protein binding (GO:0042802);MHC class II protein complex binding (GO:0023026);nitric-oxide synthase regulator activity (GO:0030235);nucleotide binding (GO:0000166);poly(A) RNA binding (GO:0044822);protein homodimerization activity (GO:0042803);TPR domain binding (GO:0030911);";"cytoplasm (GO:0005737);cytosol (GO:0005829);endocytic vesicle lumen (GO:0071682);extracellular exosome (GO:0070062);extracellular region (GO:0005576);lysosomal lumen (GO:0043202);melanosome (GO:0042470);membrane (GO:0016020);myelin sheath (GO:0043209);nucleoplasm (GO:0005654);nucleus (GO:0005634);plasma membrane (GO:0005886);ruffle membrane (GO:0032587);";"3D-structure;Acetylation;Alternative splicing;ATP-binding;Cell membrane;Chaperone;Complete proteome;Cytoplasm;Direct protein sequencing;Membrane;Nucleotide-binding;Phosphoprotein;Reference proteome;S-nitrosylation;Stress response;Ubl conjugation.;"
"AgU032568_v1.1";"1";"p3";"(CCT)6";"18";365;382;"AgU032568";1568;"KIF3B_HUMAN";"GO:0005813 // GO:0097542 // GO:0005829 // GO:0070062 // GO:0030990 // GO:0016939 // GO:0016020 // GO:0005874 // GO:0015630 // GO:0030496 // GO:0005873 // GO:0072372 // GO:0005819 // GO:0005524 // GO:0008574 // GO:0003777 // GO:0017048 // GO:0008089 // GO:0019886 // GO:0007596 // GO:0007368 // GO:0061024 // GO:0007018 // GO:0007100 // GO:0090307 // GO:0007052 // GO:0006996 // GO:0072383 // GO:0032467";"anterograde axon cargo transport (GO:0008089);antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886);blood coagulation (GO:0007596);determination of left/right symmetry (GO:0007368);membrane organization (GO:0061024);microtubule-based movement (GO:0007018);mitotic centrosome separation (GO:0007100);mitotic spindle assembly (GO:0090307);mitotic spindle organization (GO:0007052);organelle organization (GO:0006996);plus-end-directed vesicle transport along microtubule (GO:0072383);positive regulation of cytokinesis (GO:0032467);";"ATP binding (GO:0005524);ATP-dependent microtubule motor activity, plus-end-directed (GO:0008574);microtubule motor activity (GO:0003777);Rho GTPase binding (GO:0017048);";"centrosome (GO:0005813);ciliary tip (GO:0097542);cytosol (GO:0005829);extracellular exosome (GO:0070062);intraciliary transport particle (GO:0030990);kinesin II complex (GO:0016939);membrane (GO:0016020);microtubule (GO:0005874);microtubule cytoskeleton (GO:0015630);midbody (GO:0030496);plus-end kinesin complex (GO:0005873);primary cilium (GO:0072372);spindle (GO:0005819);";"3D-structure;Acetylation;Alternative splicing;ATP-binding;Coiled coil;Complete proteome;Cytoplasm;Cytoskeleton;Microtubule;Motor protein;Nucleotide-binding;Reference proteome.;"
"AgU032760_v1.1";"1";"p3";"(AGA)6";"18";122;139;"AgU032760";426;"CHD7_HUMAN";"GO:0005730 // GO:0005634 // GO:0005524 // GO:0003682 // GO:0004386 // GO:0000978 // GO:0007512 // GO:0007628 // GO:0048844 // GO:0008015 // GO:0007417 // GO:0016568 // GO:0050890 // GO:0021545 // GO:0035116 // GO:0060429 // GO:0060324 // GO:0030540 // GO:0048806 // GO:0003007 // GO:0001701 // GO:0042472 // GO:0060173 // GO:0043584 // GO:0042048 // GO:0021772 // GO:0021553 // GO:0060021 // GO:0040018 // GO:0060123 // GO:0050767 // GO:0006355 // GO:0060041 // GO:0006364 // GO:0048752 // GO:0007605 // GO:0001501 // GO:0030217 // GO:0006351";"adult heart development (GO:0007512);adult walking behavior (GO:0007628);artery morphogenesis (GO:0048844);blood circulation (GO:0008015);central nervous system development (GO:0007417);chromatin modification (GO:0016568);cognition (GO:0050890);cranial nerve development (GO:0021545);embryonic hindlimb morphogenesis (GO:0035116);epithelium development (GO:0060429);face development (GO:0060324);female genitalia development (GO:0030540);genitalia development (GO:0048806);heart morphogenesis (GO:0003007);in utero embryonic development (GO:0001701);inner ear morphogenesis (GO:0042472);limb development (GO:0060173);nose development (GO:0043584);olfactory behavior (GO:0042048);olfactory bulb development (GO:0021772);olfactory nerve development (GO:0021553);palate development (GO:0060021);positive regulation of multicellular organism growth (GO:0040018);regulation of growth hormone secretion (GO:0060123);regulation of neurogenesis (GO:0050767);regulation of transcription, DNA-templated (GO:0006355);retina development in camera-type eye (GO:0060041);rRNA processing (GO:0006364);semicircular canal morphogenesis (GO:0048752);sensory perception of sound (GO:0007605);skeletal system development (GO:0001501);T cell differentiation (GO:0030217);transcription, DNA-templated (GO:0006351);";"ATP binding (GO:0005524);chromatin binding (GO:0003682);helicase activity (GO:0004386);RNA polymerase II core promoter proximal region sequence-specific DNA binding (GO:0000978);";"nucleolus (GO:0005730);nucleus (GO:0005634);";"3D-structure;Alternative splicing;ATP-binding;Chromatin regulator;Coiled coil;Complete proteome;Disease mutation;DNA-binding;Helicase;Hydrolase;Hypogonadotropic hypogonadism;Kallmann syndrome;Nucleotide-binding;Nucleus;Phosphoprotein;Polymorphism;Reference proteome;Repeat;rRNA processing;Transcription;Transcription regulation.;"
"4741325_length_871_cvg_4.5_tip_1";"1";"p2";"(CA)5";"10";760;769;"4741325";871;"GCSAM_HUMAN";"GO:0005737 // GO:0005886 // GO:0003779 // GO:0045159 // GO:0019901 // GO:2000402 // GO:0050855";"negative regulation of lymphocyte migration (GO:2000402);regulation of B cell receptor signaling pathway (GO:0050855);";"actin binding (GO:0003779);myosin II binding (GO:0045159);protein kinase binding (GO:0019901);";"cytoplasm (GO:0005737);plasma membrane (GO:0005886);";"Alternative splicing;Cell membrane;Complete proteome;Cytoplasm;Membrane;Phosphoprotein;Reference proteome.;"
"4744327_length_942_cvg_8.2_tip_1";"1";"p2";"(AG)5";"10";120;129;"4744327";942;"IFIH1_HUMAN";"GO:0005829 // GO:0005634 // GO:0005524 // GO:0003677 // GO:0003725 // GO:0004386 // GO:0043021 // GO:0003727 // GO:0008270 // GO:0039528 // GO:0009597 // GO:0045087 // GO:0039530 // GO:0032480 // GO:0032727 // GO:0032728 // GO:0016925 // GO:0034344 // GO:0009615 // GO:0016032";"cytoplasmic pattern recognition receptor signaling pathway in response to virus (GO:0039528);detection of virus (GO:0009597);innate immune response (GO:0045087);MDA-5 signaling pathway (GO:0039530);negative regulation of type I interferon production (GO:0032480);positive regulation of interferon-alpha production (GO:0032727);positive regulation of interferon-beta production (GO:0032728);protein sumoylation (GO:0016925);regulation of type III interferon production (GO:0034344);response to virus (GO:0009615);viral process (GO:0016032);";"ATP binding (GO:0005524);DNA binding (GO:0003677);double-stranded RNA binding (GO:0003725);helicase activity (GO:0004386);ribonucleoprotein complex binding (GO:0043021);single-stranded RNA binding (GO:0003727);zinc ion binding (GO:0008270);";"cytosol (GO:0005829);nucleus (GO:0005634);";"3D-structure;Aicardi-Goutieres syndrome;Alternative splicing;Antiviral defense;ATP-binding;Complete proteome;Cytoplasm;Diabetes mellitus;Disease mutation;Helicase;Host-virus interaction;Hydrolase;Immunity;Innate immunity;Metal-binding;Nucleotide-binding;Nucleus;Phosphoprotein;Polymorphism;Reference proteome;Repeat;RNA-binding;Ubl conjugation;Zinc.;"
